PDF Template ID	PDF Template Name	OrgTemplate ID	Organization Name	Organization ID
777ab27b-611c-45ee-b56c-10b224c92efd	MAP_CMM	prospect	Giulio Test Org	e304222e-e369-4d99-8aac-989caecefd13
777ab27b-611c-45ee-b56c-10b224c92efd	MAP_CMM	priority_health	Mozhi Test Customer ID	40d05ea6-4479-4ce7-a557-53942d46e07c
777ab27b-611c-45ee-b56c-10b224c92efd	MAP_CMM	priority_health	Mozhi Test Customer ID 2	8161b0fe-c951-448b-8c8c-7492f7d5f0b8
777ab27b-611c-45ee-b56c-10b224c92efd	MAP_CMM	priority_health	Mozhi Test Customer ID 3	a18adcb4-7077-4b21-b9b0-29cded15cd30
777ab27b-611c-45ee-b56c-10b224c92efd	MAP_CMM	priority_health	Mozhi Test Customer ID 4	3dd329ab-2d82-445e-a505-2d5133afac9d
777ab27b-611c-45ee-b56c-10b224c92efd	MAP_CMM	scan_h5425	Mozhi Test PDF Templates	126590f2-dff4-4d1e-bd02-8c74ba0584e3
777ab27b-611c-45ee-b56c-10b224c92efd	MAP_CMM	select_health	Mozhi Test PDF Templates	168e0589-5a1d-48d1-ad4e-0cdb7cfc62b4
777ab27b-611c-45ee-b56c-10b224c92efd	MAP_CMM	priority_health	NEW_TEST_PATIENT_ORG	4a259168-0d1e-49b7-a629-c43b8de885d5
777ab27b-611c-45ee-b56c-10b224c92efd	MAP_CMM	priority_health	Org for Dev Testing	41d426a9-5af7-46b2-88c5-bddf47931647
777ab27b-611c-45ee-b56c-10b224c92efd	MAP_CMM	prospect	Stage_Testing_Organization	7bcbfb10-616c-4a6e-87b9-b9673c6730f1
777ab27b-611c-45ee-b56c-10b224c92efd	MAP_CMM	priority_health	TEST_ORG_01	529415d6-f492-4f4b-9e7a-38f7649cc29c
777ab27b-611c-45ee-b56c-10b224c92efd	MAP_CMM	priority_health	TEST_ORG_1	ce51e550-a68e-4427-8dd4-5d29bbe79ba4
777ab27b-611c-45ee-b56c-10b224c92efd	MAP_CMM	UHC	UHC Test	31b751a6-13b7-4e4e-9e6f-961b8680feb6
777ab27b-611c-45ee-b56c-10b224c92efd	MAP_CMM	priority_health	new patient test org	0c7869ff-3db2-4b7a-af98-41bddfc6ff6f
777ab27b-611c-45ee-b56c-10b224c92efd	MAP_CMM	excellus_dsnp	new_org	fc68d7a8-d1da-427a-a1cc-36ad0f7df176
777ab27b-611c-45ee-b56c-10b224c92efd	MAP_CMM	priority_health	patient_test_org	1683a4ad-0b64-47eb-abba-c741c7540540
777ab27b-611c-45ee-b56c-10b224c92efd	MAP_CMM	priority_health	sample_patient_org	a1e8b25a-6cd2-48f9-8227-54684959fb4e
777ab27b-611c-45ee-b56c-10b224c92efd	MAP_CMM	prospect	test org for testing	308b7417-b4ec-4e7a-a0e2-b07de68e9c1f
e7faf980-d5d5-4a5a-88d6-d8b72acac273	MAP_GRACE	aloha	AlohaCare ETL-TEST	2f368724-5f89-4e5c-953d-690bd158bcbc
e7faf980-d5d5-4a5a-88d6-d8b72acac273	MAP_GRACE	aloha	AlohaCare Medicaid Test	4d56c8e2-30e5-4038-b12c-f337e0e27744
e7faf980-d5d5-4a5a-88d6-d8b72acac273	MAP_GRACE	aloha	AlohaCare Test	54ed512d-8d2e-4bca-8fef-884d236d1172
e7faf980-d5d5-4a5a-88d6-d8b72acac273	MAP_GRACE	excellus_dsnp	new_org	fc68d7a8-d1da-427a-a1cc-36ad0f7df176
4db6bb9d-a32c-4b34-9110-229bc6d4f514	MAP_HRHC_Cambia	cambia	Cambia	b941647d-8b37-4dcf-a5cd-3f969f5d9297
4db6bb9d-a32c-4b34-9110-229bc6d4f514	MAP_HRHC_Cambia	cambia	Cambia - Training	7467cca5-137a-403f-af85-b18c4f4777eb
4db6bb9d-a32c-4b34-9110-229bc6d4f514	MAP_HRHC_Cambia	cambia	Cambia ETL-TEST	65974551-bc09-452f-99e7-4693b9f37669
b5e1ba73-7b5b-4117-b2cf-9067d2f79260	MAP_HRHC_general	arine	Arine HRHC Sandbox	9581ddeb-e187-4606-8d0c-c8620e5a6b26
b5e1ba73-7b5b-4117-b2cf-9067d2f79260	MAP_HRHC_general	bcbsvt	BCBSVT ETL-TEST	6521a352-bb49-4d1e-ae29-fa3b531b83cb
b5e1ba73-7b5b-4117-b2cf-9067d2f79260	MAP_HRHC_general	bcbsvt	BCBSVT Fully Insured	c3f46cbc-8a53-46d7-bb37-0639f437e1a9
b5e1ba73-7b5b-4117-b2cf-9067d2f79260	MAP_HRHC_general	bcbsvt	BCBSVT Training	73029688-cf63-4d32-b37e-9ad3226148eb
b5e1ba73-7b5b-4117-b2cf-9067d2f79260	MAP_HRHC_general	vivahealth	Complete Health	1ca6457a-7e4b-4bb2-a701-24faed86cec6
b5e1ba73-7b5b-4117-b2cf-9067d2f79260	MAP_HRHC_general	vivahealth	East Alabama Medical Center	b96be86a-2b19-47b4-b6c8-218e44b6181e
b5e1ba73-7b5b-4117-b2cf-9067d2f79260	MAP_HRHC_general	CHANGE_ME	HMSA	af6594a4-9488-46b3-a1a9-e093a20c6a78
b5e1ba73-7b5b-4117-b2cf-9067d2f79260	MAP_HRHC_general	CHANGE_ME	HMSA - Training	028936e5-ce2a-4038-b44c-049b0e348284
b5e1ba73-7b5b-4117-b2cf-9067d2f79260	MAP_HRHC_general	CHANGE_ME	HMSA ETL-TEST	eb035078-33a6-439d-96d0-87e57c19351c
b5e1ba73-7b5b-4117-b2cf-9067d2f79260	MAP_HRHC_general	arine	Humana Test	db147e41-c328-4fdc-a003-dd43bc43b505
b5e1ba73-7b5b-4117-b2cf-9067d2f79260	MAP_HRHC_general	vivahealth	Infirmary Health	ed5f4b52-e260-4a3f-aecf-af3f54ec2d3a
b5e1ba73-7b5b-4117-b2cf-9067d2f79260	MAP_HRHC_general	arine	Kaiser - Training	09be42fc-e834-4447-990d-0927ab53f82c
b5e1ba73-7b5b-4117-b2cf-9067d2f79260	MAP_HRHC_general	kaiser	Kaiser ETL-TEST	b8d6aa6c-8f52-4cde-9a47-dd774a787ada
b5e1ba73-7b5b-4117-b2cf-9067d2f79260	MAP_HRHC_general	kaiser	Kaiser Permanente	474813d3-7849-4d59-9699-ef26e04d5d62
b5e1ba73-7b5b-4117-b2cf-9067d2f79260	MAP_HRHC_general	kaiser	Kaiser Permanente Training	4541e22a-8c80-4d81-a288-e56f3275850f
b5e1ba73-7b5b-4117-b2cf-9067d2f79260	MAP_HRHC_general	vivahealth	UAB Health System	3be24b00-f1a3-408a-85e1-a3552eb01c33
b5e1ba73-7b5b-4117-b2cf-9067d2f79260	MAP_HRHC_general	vivahealth	Viva Health	3a4e52cd-5c87-44e0-a995-2f67fa3849c2
b5e1ba73-7b5b-4117-b2cf-9067d2f79260	MAP_HRHC_general	vivahealth	Viva Health Training	d3ed83c2-e205-4dd4-bc22-b4cd37e377d2
b5e1ba73-7b5b-4117-b2cf-9067d2f79260	MAP_HRHC_general	vivahealth	Viva Test	f26f5619-bddb-476d-b932-1731858cbd1a
f69df3de-44ad-4533-8cf5-3dfbd5d01dd8	MAP_QUAL	vivahealth	Complete Health	1ca6457a-7e4b-4bb2-a701-24faed86cec6
f69df3de-44ad-4533-8cf5-3dfbd5d01dd8	MAP_QUAL	vivahealth	East Alabama Medical Center	b96be86a-2b19-47b4-b6c8-218e44b6181e
f69df3de-44ad-4533-8cf5-3dfbd5d01dd8	MAP_QUAL	CHANGE_ME	HMSA	af6594a4-9488-46b3-a1a9-e093a20c6a78
f69df3de-44ad-4533-8cf5-3dfbd5d01dd8	MAP_QUAL	CHANGE_ME	HMSA - Training	028936e5-ce2a-4038-b44c-049b0e348284
f69df3de-44ad-4533-8cf5-3dfbd5d01dd8	MAP_QUAL	CHANGE_ME	HMSA ETL-TEST	eb035078-33a6-439d-96d0-87e57c19351c
f69df3de-44ad-4533-8cf5-3dfbd5d01dd8	MAP_QUAL	vivahealth	Infirmary Health	ed5f4b52-e260-4a3f-aecf-af3f54ec2d3a
f69df3de-44ad-4533-8cf5-3dfbd5d01dd8	MAP_QUAL	molina	Molina - Medicare	931c37d7-d48a-462a-9e26-c2fb7e2cbcdd
f69df3de-44ad-4533-8cf5-3dfbd5d01dd8	MAP_QUAL	molina	Molina - Test	c5831d04-31d2-4c56-9638-7db62e7f5435
f69df3de-44ad-4533-8cf5-3dfbd5d01dd8	MAP_QUAL	molina	Molina - Training	18d5043e-1e37-4a5c-a577-0d9cc36b4e9d
f69df3de-44ad-4533-8cf5-3dfbd5d01dd8	MAP_QUAL	molina	Molina Medicare Test	5a900cb6-b55b-4a5d-88d7-cba07457dd2f
f69df3de-44ad-4533-8cf5-3dfbd5d01dd8	MAP_QUAL	vivahealth	UAB Health System	3be24b00-f1a3-408a-85e1-a3552eb01c33
f69df3de-44ad-4533-8cf5-3dfbd5d01dd8	MAP_QUAL	vivahealth	Viva Health	3a4e52cd-5c87-44e0-a995-2f67fa3849c2
f69df3de-44ad-4533-8cf5-3dfbd5d01dd8	MAP_QUAL	vivahealth	Viva Health Training	d3ed83c2-e205-4dd4-bc22-b4cd37e377d2
f69df3de-44ad-4533-8cf5-3dfbd5d01dd8	MAP_QUAL	vivahealth	Viva Test	f26f5619-bddb-476d-b932-1731858cbd1a
cf436e44-3b1b-424e-b9e7-9cd6c9f0d696	MAP_QUAL_Cambia	cambia	Cambia	b941647d-8b37-4dcf-a5cd-3f969f5d9297
cf436e44-3b1b-424e-b9e7-9cd6c9f0d696	MAP_QUAL_Cambia	cambia	Cambia - Training	7467cca5-137a-403f-af85-b18c4f4777eb
cf436e44-3b1b-424e-b9e7-9cd6c9f0d696	MAP_QUAL_Cambia	cambia	Cambia ETL-TEST	65974551-bc09-452f-99e7-4693b9f37669
cf436e44-3b1b-424e-b9e7-9cd6c9f0d696	MAP_QUAL_Cambia	priority_health	Michael Test Org	d9e41302-e7f4-4dab-876d-06f3c9e8a651
22296bbd-5fc8-4551-9e0a-14ec9ffbb023	MTM Opt-Out Priority	priority_health	Mozhi Test Customer ID	40d05ea6-4479-4ce7-a557-53942d46e07c
22296bbd-5fc8-4551-9e0a-14ec9ffbb023	MTM Opt-Out Priority	priority_health	Mozhi Test Customer ID 2	8161b0fe-c951-448b-8c8c-7492f7d5f0b8
22296bbd-5fc8-4551-9e0a-14ec9ffbb023	MTM Opt-Out Priority	priority_health	Mozhi Test Customer ID 3	a18adcb4-7077-4b21-b9b0-29cded15cd30
22296bbd-5fc8-4551-9e0a-14ec9ffbb023	MTM Opt-Out Priority	priority_health	Mozhi Test Customer ID 4	3dd329ab-2d82-445e-a505-2d5133afac9d
22296bbd-5fc8-4551-9e0a-14ec9ffbb023	MTM Opt-Out Priority	select_health	Mozhi Test PDF Templates	168e0589-5a1d-48d1-ad4e-0cdb7cfc62b4
22296bbd-5fc8-4551-9e0a-14ec9ffbb023	MTM Opt-Out Priority	priority_health	NEW_TEST_PATIENT_ORG	4a259168-0d1e-49b7-a629-c43b8de885d5
22296bbd-5fc8-4551-9e0a-14ec9ffbb023	MTM Opt-Out Priority	priority_health	PH-Test	011c051c-4b43-44bf-b2d2-760c30bdde33
22296bbd-5fc8-4551-9e0a-14ec9ffbb023	MTM Opt-Out Priority	priority_health	Priority Health test	a09d76e7-a57d-4a54-a003-10c8044d59b0
22296bbd-5fc8-4551-9e0a-14ec9ffbb023	MTM Opt-Out Priority	priority_health	TEST_ORG_01	529415d6-f492-4f4b-9e7a-38f7649cc29c
22296bbd-5fc8-4551-9e0a-14ec9ffbb023	MTM Opt-Out Priority	priority_health	TEST_ORG_1	ce51e550-a68e-4427-8dd4-5d29bbe79ba4
22296bbd-5fc8-4551-9e0a-14ec9ffbb023	MTM Opt-Out Priority	priority_health	Trinity Health	9ef0f926-eaec-4e53-84ef-de1ca22b2c99
22296bbd-5fc8-4551-9e0a-14ec9ffbb023	MTM Opt-Out Priority	priority_health	new patient test org	0c7869ff-3db2-4b7a-af98-41bddfc6ff6f
22296bbd-5fc8-4551-9e0a-14ec9ffbb023	MTM Opt-Out Priority	excellus_dsnp	new_org	fc68d7a8-d1da-427a-a1cc-36ad0f7df176
22296bbd-5fc8-4551-9e0a-14ec9ffbb023	MTM Opt-Out Priority	priority_health	patient_test_org	1683a4ad-0b64-47eb-abba-c741c7540540
22296bbd-5fc8-4551-9e0a-14ec9ffbb023	MTM Opt-Out Priority	priority_health	sample_patient_org	a1e8b25a-6cd2-48f9-8227-54684959fb4e
e97377b7-9563-438b-b1dc-f1599efa8b5f	MTM_SDL_scan_temp	scan_h5425	Mozhi Test PDF Templates	126590f2-dff4-4d1e-bd02-8c74ba0584e3
e97377b7-9563-438b-b1dc-f1599efa8b5f	MTM_SDL_scan_temp	scan	SCAN-TEST	0b448637-2d7a-4fb4-8872-da782908f435
ceead48e-c532-4691-bf9b-cba8964a8243	Mozhi_generator_test	priority_health	Mozhi Test Customer ID	40d05ea6-4479-4ce7-a557-53942d46e07c
ceead48e-c532-4691-bf9b-cba8964a8243	Mozhi_generator_test	priority_health	Mozhi Test Customer ID 2	8161b0fe-c951-448b-8c8c-7492f7d5f0b8
ceead48e-c532-4691-bf9b-cba8964a8243	Mozhi_generator_test	priority_health	Mozhi Test Customer ID 3	a18adcb4-7077-4b21-b9b0-29cded15cd30
ceead48e-c532-4691-bf9b-cba8964a8243	Mozhi_generator_test	priority_health	Mozhi Test Customer ID 4	3dd329ab-2d82-445e-a505-2d5133afac9d
ceead48e-c532-4691-bf9b-cba8964a8243	Mozhi_generator_test	select_health	Mozhi Test PDF Templates	168e0589-5a1d-48d1-ad4e-0cdb7cfc62b4
ceead48e-c532-4691-bf9b-cba8964a8243	Mozhi_generator_test	priority_health	NEW_TEST_PATIENT_ORG	4a259168-0d1e-49b7-a629-c43b8de885d5
ceead48e-c532-4691-bf9b-cba8964a8243	Mozhi_generator_test	priority_health	TEST_ORG_01	529415d6-f492-4f4b-9e7a-38f7649cc29c
ceead48e-c532-4691-bf9b-cba8964a8243	Mozhi_generator_test	priority_health	TEST_ORG_1	ce51e550-a68e-4427-8dd4-5d29bbe79ba4
ceead48e-c532-4691-bf9b-cba8964a8243	Mozhi_generator_test	priority_health	new patient test org	0c7869ff-3db2-4b7a-af98-41bddfc6ff6f
ceead48e-c532-4691-bf9b-cba8964a8243	Mozhi_generator_test	excellus_dsnp	new_org	fc68d7a8-d1da-427a-a1cc-36ad0f7df176
ceead48e-c532-4691-bf9b-cba8964a8243	Mozhi_generator_test	priority_health	patient_test_org	1683a4ad-0b64-47eb-abba-c741c7540540
ceead48e-c532-4691-bf9b-cba8964a8243	Mozhi_generator_test	priority_health	sample_patient_org	a1e8b25a-6cd2-48f9-8227-54684959fb4e
f4bef20f-ccd8-47fb-8fe4-e82a2bbb21cd	PA_batch+followup_ADAP_CT	ADAP_Provider	Connecticut Department of Public Health	749c513f-2f39-4776-b2a7-b655c0e613bc
1e3785a2-a8c9-4425-aacb-61ee40b543a4	PA_batch+followup_ADAP_ID	ADAP_Provider	Idaho Department of Health and Welfare	3efa9ebf-5f0b-4525-8498-585b0312ad09
bac2bcde-c30c-4a5e-a3f7-cd16a542a0e7	PA_batch+followup_ADAP_PA	ADAP_Provider	Pennsylvania Department of Health	1a7fe0fc-334c-4f0e-b0f8-63220f1053c1
edf38774-280a-4226-b45d-ff1eef3c59ec	PA_batch+followup_BSC	blueshield_ca	BSCA	2eb90723-0f9c-4ab2-9042-861f0945dd34
2022_campaign	PA_batch+followup_CareOregon	vnsny	ENG TEST	b9ef5680-cb4f-4f2c-a993-bd18fe88ec88
2023_campaign	PA_batch+followup_CareOregon	vnsny	ENG TEST	b9ef5680-cb4f-4f2c-a993-bd18fe88ec88
2c107c34-ad60-47b2-a66c-501c10e9ae56	PA_batch+followup_CareOregon	care_oregon	CareOregon-Arine	b8bb0b52-57b5-4064-8148-4f8c030e32d0
3a53e93f-aead-4da5-a140-a2948abdfaa5	PA_batch+followup_CareOregon	care_oregon	CareOregon-Arine	b8bb0b52-57b5-4064-8148-4f8c030e32d0
a759d768-51bd-49d2-a3ee-7ec697b9403f	PA_batch+followup_ElderPlan	elderplan	Elderplan	64b6f903-43d7-46ba-b979-5670d0b6fd33
e086fbac-e62e-4d64-b4d1-4c0a09a7af09	PA_batch+followup_ElderPlan	elderplan	Elderplan	64b6f903-43d7-46ba-b979-5670d0b6fd33
1e3e3c97-719b-444a-aaa8-a4d8500fe31e	PA_batch+followup_HealthFirst	healthfirst	Healthfirst-Resonate	03f0d4ab-847e-46b7-a9e3-094971e409af
f72ec609-4e92-4221-9d0e-ad354bec0038	PA_batch+followup_HealthFirst	healthfirst	Healthfirst-Resonate	03f0d4ab-847e-46b7-a9e3-094971e409af
75d2992c-e186-4419-8288-8507b1a81025	PA_batch+followup_MI	michigan_wh	Michigan Department of Health and Human Services	001a5179-2a06-44ec-9728-89f1aa1c8361
9891b7c3-f98d-4709-bf10-5b59b97a9256	PA_batch+followup_MI	michigan_wh	Michigan Department of Health and Human Services	001a5179-2a06-44ec-9728-89f1aa1c8361
557f0fc9-1cf6-4481-aea5-5d6b806417ef	PA_batch+followup_SelectHealth	select_health	SelectHealth	211661fd-540e-4855-9b0c-861a6a765603
e842d7db-c655-4aef-b111-3c80803514d0	PA_batch+followup_UHC	UHC	UHC Test	31b751a6-13b7-4e4e-9e6f-961b8680feb6
f9067bba-dad2-4b09-bcc5-a6c63a66a054	PA_batch+followup_vnsny	vnsny	VNS HEALTH	50dbdb93-8dd4-4dfb-9ff3-4f2cf81e1cb4
abe4d44d-766d-4c06-b6cf-e82ac8940c98	PCP_ADH_QUAL_BCBSM	arine	BCBS Michigan Training	bce1f713-2f3d-412c-96c6-b2267f66fab3
abe4d44d-766d-4c06-b6cf-e82ac8940c98	PCP_ADH_QUAL_BCBSM	arine	BCBSM - Admin	ca36b52b-7cd5-47c7-ac43-3108f3254e90
abe4d44d-766d-4c06-b6cf-e82ac8940c98	PCP_ADH_QUAL_BCBSM	arine	BCBSM - Arine	3af67e26-5f99-45aa-9f2c-05d266ca1774
29822d58-5fd7-47c4-80b6-adb8d46cd19a	PCP_ADH_QUAL_Cambia	cambia	Cambia	b941647d-8b37-4dcf-a5cd-3f969f5d9297
29822d58-5fd7-47c4-80b6-adb8d46cd19a	PCP_ADH_QUAL_Cambia	cambia	Cambia - Training	7467cca5-137a-403f-af85-b18c4f4777eb
29822d58-5fd7-47c4-80b6-adb8d46cd19a	PCP_ADH_QUAL_Cambia	cambia	Cambia ETL-TEST	65974551-bc09-452f-99e7-4693b9f37669
22428eb1-8288-44db-b963-9b3c5957a444	PCP_ADH_QUAL_CareOregon	care_oregon	Care Oregon ETL-Test	c1bd637b-dd54-41b9-9026-e36987be427d
22428eb1-8288-44db-b963-9b3c5957a444	PCP_ADH_QUAL_CareOregon	care_oregon	CareOregon	5bf7783d-0112-4381-aa89-831884443149
22428eb1-8288-44db-b963-9b3c5957a444	PCP_ADH_QUAL_CareOregon	care_oregon	CareOregon Training	68d9b33f-8dad-42f2-8b88-c3fa3afba9d2
22428eb1-8288-44db-b963-9b3c5957a444	PCP_ADH_QUAL_CareOregon	care_oregon	CareOregon-Arine	b8bb0b52-57b5-4064-8148-4f8c030e32d0
22428eb1-8288-44db-b963-9b3c5957a444	PCP_ADH_QUAL_CareOregon	care_oregon	CareOregon-IT	502b0eb3-2443-4d59-a013-3539eaa9997c
1634af88-cd62-4c94-8488-f6e96c9cbd3f	PCP_ADH_QUAL_Excellus_Priority	excellus	Excellus	58f44d49-4865-4882-ad4d-35f95c411ddb
1634af88-cd62-4c94-8488-f6e96c9cbd3f	PCP_ADH_QUAL_Excellus_Priority	excellus_dsnp	Excellus DSNP	c0b04b29-11cc-4471-a99a-bf59b6105e6d
1634af88-cd62-4c94-8488-f6e96c9cbd3f	PCP_ADH_QUAL_Excellus_Priority	excellus_dsnp	Excellus DSNP Training	ce6992ce-260b-4e70-9d99-3bad549c5488
1634af88-cd62-4c94-8488-f6e96c9cbd3f	PCP_ADH_QUAL_Excellus_Priority	excellus	Excellus-Training	0c59dc57-1451-4019-9876-2c05768f0336
1634af88-cd62-4c94-8488-f6e96c9cbd3f	PCP_ADH_QUAL_Excellus_Priority	simply_prescriptions	Simply Prescriptions	ac52703e-4d76-4b4f-8321-a40de5486832
1634af88-cd62-4c94-8488-f6e96c9cbd3f	PCP_ADH_QUAL_Excellus_Priority	simply_prescriptions	Simply Prescriptions Training	97220609-8a95-4f7e-a010-e092f9743cf9
1634af88-cd62-4c94-8488-f6e96c9cbd3f	PCP_ADH_QUAL_Excellus_Priority	univera	Univera	862fae72-b3fa-4347-8420-34303fec1b8d
1634af88-cd62-4c94-8488-f6e96c9cbd3f	PCP_ADH_QUAL_Excellus_Priority	univera	Univera Training	8a87de3c-16c0-4fa9-aaa8-829213677ed3
ed5c4df7-0a28-49f9-a790-4db752f133f2	PCP_ADH_QUAL_Prospect	prospect	Prospect	0912ea3a-9cf4-4ac2-939a-23d880a499a9
ed5c4df7-0a28-49f9-a790-4db752f133f2	PCP_ADH_QUAL_Prospect	prospect	Prospect Training	90cf3d05-d8a1-4296-b17d-593c746d5dd4
5c05abc6-c3f3-4da1-9851-b501fa076ac7	PCP_ADH_QUAL_general	scan_h5425	SCAN-DOHC	8f24a7b0-a7e3-4507-91a3-c38be123f4f3
6cb2b8a9-3c77-403c-a5f9-f53d1e4004b4	PCP_ADH_QUAL_general	vnsny	VNS Health Test	309be605-c684-4bb4-94e3-e39abaa83a96
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	priority_health	Admin Portal Test Patient Org PROD	316de193-96e8-4735-9822-29de02116b0f
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	aloha	AlohaCare ETL-TEST	2f368724-5f89-4e5c-953d-690bd158bcbc
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	vnsny	Arine Internal Part C Training	990f44e6-f4ad-4146-a519-7ad5fc242483
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	elderplan	Arine Quality Sandbox	d3a26664-052d-4607-b52a-8144dc77f980
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	blueshield_ca	BSCA	2eb90723-0f9c-4ab2-9042-861f0945dd34
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	blueshield_ca_affil	BSCA APNI	b3636f53-e06f-4d31-b34b-aee36826ee2a
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	blueshield_ca_affil	BSCA APNI CC	1aead2b8-34ba-4f97-b1ce-2f5cd3cfe494
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	blueshield_ca_affil	BSCA APNI COM	f504afb8-ff5f-4900-9aa1-d749e1139e43
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	blueshield_ca_affil	BSCA Affiliate CC Training Org	2a09d292-ad2b-429a-b780-46f901e1b17a
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	blueshield_ca_affil	BSCA Arine Test	2e358d19-70a7-4ddd-b953-f2015eb17c47
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	blueshield_ca_affil	BSCA Avina	0b6e007c-a0f9-4ffe-82bf-73a628381537
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	blueshield_ca_affil	BSCA Avina CC	5e4bb2f2-02c2-41f1-a41d-62ef40bcf6cd
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	blueshield_ca_affil	BSCA Avina COM	a7b807b3-3ad7-4b1d-b509-af009207b13c
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	blueshield_ca	BSCA CC	70511265-3dc3-4eb1-a580-8ece2fed6f5f
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	blueshield_ca	BSCA COM	61c16fb9-80ec-4f4c-9b4d-99be846511cb
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	blueshield_ca_affil	BSCA Clinicare	6940d6a0-dad2-4fa4-bc25-70d71797d111
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	blueshield_ca_affil	BSCA Clinicare CC	42160d8c-e556-4864-959b-d74c16d44e41
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	blueshield_ca_affil	BSCA Clinicare COM	a321f65e-271e-4177-be90-3fa7746bc5f7
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	blueshield_ca_affil	BSCA Covered California	58b34f16-638f-4c33-94b1-2fa02f3cc845
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	blueshield_ca_affil	BSCA Test	0ff0b722-9b4a-40a5-8314-4367c967af77
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	bsc_cc	BSCA Training	419fb6f5-f103-4c38-8bfe-f2f9a50b98ca
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	blueshield_ca_affil	BSCA USC	2122a8d2-5123-498d-9427-41aba75353a4
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	blueshield_ca_affil	BSCA USC CC	d6e8a844-66dc-4881-a31d-75319d302976
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	blueshield_ca_affil	BSCA USC COM	ef459bad-7616-42b7-be77-4df4c944e6a6
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	blueshield_ca_affil	BSCA Western	90d98b19-cae8-4e89-8ff9-403456d75705
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	blueshield_ca_affil	BSCA Western CC	c495855e-4dde-4da6-8865-74904c0f7368
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	blueshield_ca_affil	BSCA Western COM	85887b21-c266-4242-ae3c-5c1c7434daa2
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	cca	CCA California	f0e0fb36-d0d5-415e-87f9-8a6b7881ee6d
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	cca	CCA Massachusetts	2373f6d5-2cd0-4deb-ad08-77bae5e6312a
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	cca	CCA Michigan	4ce56ed4-669e-4340-94cb-c4224efcd196
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	cca	CCA Training	46432acc-dbbb-48af-9d85-b4d10ed8a1b6
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	blueshield_ca	Cambia - Admin	ac1466bc-47cb-4dd3-b154-ea1ffc468013
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	care_oregon	CareOregon Test	bb7813b4-900c-4634-9159-fd5ffac12e41
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	elderplan	Elderplan	64b6f903-43d7-46ba-b979-5670d0b6fd33
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	elderplan	Elderplan 007	26159a09-e3fe-4b15-a928-060e8d72b3e8
a2676f1f-9a61-48aa-9aae-1f1ef36b7395	PCP_ADH_QUAL_general	elderplan	Elderplan 015	d70c2247-f0bc-4669-a874-fd79cf9f3448
